CASENUM,VEH_NO,PER_NO,PSU,PJ,STRATUM,NMIMPAIR,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600812780,0,1,20,3013,2,98,2,4,25,20,61.679786137
201600812871,0,1,56,206,2,98,1,4,20,206,99.7642174
201600813105,0,1,28,432,2,98,1,3,11,28,26.308637204
201600815133,0,1,49,268,2,0,1,4,21,49,113.37016067
201600815141,0,1,49,268,2,0,1,4,21,49,113.37016067
201600815145,0,1,49,268,2,9,1,4,21,49,113.37016067
201600815155,0,1,49,268,2,0,1,4,21,49,113.37016067
201600815519,0,1,35,2797,2,99,1,3,13,35,48.959933372
201600815907,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600815911,0,1,46,362,2,98,1,4,22,46,29.078645582
201600816906,0,1,46,362,2,98,1,4,22,46,29.078645582
201600816925,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600817211,0,1,35,2799,2,98,1,3,13,35,23.356904027
201600817221,0,1,46,362,2,98,1,4,22,46,29.078645582
201600818141,0,1,46,362,2,98,1,4,22,46,29.078645582
201600818290,0,1,46,362,2,98,1,4,22,46,29.078645582
201600818372,0,1,46,362,2,98,1,4,22,46,29.078645582
201600818581,0,1,80,1800,2,0,1,1,2,80,119.05990984
201600818678,0,1,41,159,2,0,1,4,22,41,34.327036498
201600818754,0,1,80,1804,2,0,1,1,2,80,119.05990984
201600818802,0,1,46,362,2,98,1,4,22,46,29.078645582
201600818934,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600819112,0,1,51,1098,2,0,1,3,10,51,25.885392006
201600819199,0,1,35,2793,2,0,1,3,13,35,29.749755234
201600819364,0,1,35,2793,2,0,1,3,13,35,29.749755234
201600819605,0,1,56,206,2,0,1,4,20,206,99.7642174
201600819837,0,1,56,206,2,98,1,4,20,206,99.7642174
201600821562,0,1,67,1928,2,0,1,2,8,67,33.99890116
201600821814,0,1,67,1928,2,0,1,2,8,67,33.99890116
201600822406,0,1,35,2797,2,99,1,3,13,35,48.959933372
201600822701,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600822913,0,1,31,1708,2,0,1,1,2,31,27.199225596
201600823186,0,1,38,571,2,98,1,3,14,38,21.883804797
201600823494,0,1,31,1709,2,98,1,1,2,31,27.199225596
201600823583,0,1,60,245,2,0,1,4,21,60,54.432709771
201600823586,0,1,60,245,2,98,1,4,21,60,54.432709771
201600823639,0,1,46,362,2,98,1,4,22,46,29.078645582
201600823686,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600823721,0,1,31,1710,2,0,1,1,2,31,27.199225596
201600823832,0,1,56,205,2,0,1,4,20,205,99.7642174
201600824644,0,1,56,205,2,0,1,4,20,205,99.7642174
201600825193,0,1,28,440,2,98,1,3,11,28,26.308637204
201600825241,0,1,28,440,2,98,1,3,11,28,26.308637204
201600826955,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600827253,0,1,46,362,2,98,1,4,22,46,29.078645582
201600827618,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600827670,0,1,46,362,2,98,1,4,22,46,29.078645582
201600827851,0,1,72,1746,2,0,1,1,1,72,90.042657981
201600827862,0,1,41,161,2,99,1,4,22,41,34.327036499
201600828055,0,1,38,573,2,98,1,3,14,38,25.14664824
201600828256,0,1,46,362,2,98,1,4,22,46,29.078645582
201600828396,0,1,67,1928,2,0,1,2,8,67,33.99890116
201600828678,0,1,80,1800,2,0,1,1,2,80,119.05990984
201600828679,0,1,46,362,2,98,1,4,22,46,29.078645582
201600828714,0,1,67,1928,2,0,1,2,8,67,33.99890116
201600828939,0,1,67,1928,2,0,1,2,8,67,33.99890116
201600829073,0,1,46,362,2,98,1,4,22,46,29.078645582
201600829402,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600829482,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600829490,0,1,31,1710,2,0,1,1,2,31,27.199225596
201600829542,0,1,38,573,2,98,1,3,14,38,25.14664824
201600829768,0,1,56,206,2,4,1,4,20,206,99.7642174
201600830197,0,1,41,159,2,0,1,4,22,41,34.327036498
201600830238,0,1,78,453,2,98,1,3,10,78,24.545879269
201600833868,0,1,67,1928,2,0,1,2,8,67,33.99890116
201600834062,0,1,60,257,2,99,1,4,21,60,54.432709771
201600834244,0,1,60,257,2,0,1,4,21,60,54.432709771
201600834282,0,1,60,257,2,0,1,4,21,60,54.432709771
201600834381,0,1,60,257,2,0,1,4,21,60,54.432709771
201600834688,0,1,50,1646,2,0,2,1,4,50,27.110504435
201600834890,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600834988,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600835161,0,1,46,362,2,98,1,4,22,46,29.078645582
201600835196,0,1,38,573,2,98,1,3,14,38,25.14664824
201600835675,0,1,80,1800,2,0,1,1,2,80,119.05990984
201600835751,0,1,41,159,2,0,1,4,22,41,34.327036498
201600835914,0,1,46,362,2,98,1,4,22,46,29.078645582
201600836099,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600836099,0,2,31,1709,2,0,1,1,2,31,27.199225596
201600836152,0,1,46,362,2,98,1,4,22,46,29.078645582
201600836219,0,1,31,1709,2,9,1,1,2,31,27.199225596
201600836365,0,1,31,1708,2,0,1,1,2,31,27.199225596
201600836679,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600836801,0,1,50,1646,2,0,2,1,4,50,18.165258853
201600837065,0,1,59,479,2,98,1,3,10,59,40.571280897
201600837258,0,1,59,479,2,99,1,3,10,59,35.307050985
201600837314,0,1,12,460,2,98,1,3,12,12,26.183018048
201600837353,0,1,12,460,2,98,1,3,12,12,26.183018048
201600839891,0,1,41,159,2,9,1,4,22,41,34.327036498
201600840608,0,1,46,362,2,98,1,4,22,46,29.078645582
201600842119,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600842420,0,1,46,362,2,98,1,4,22,46,29.078645582
201600843066,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600844294,0,1,17,1050,2,0,1,3,15,17,21.266132452
201600844798,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600844925,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600844982,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600845200,0,1,46,362,2,98,1,4,22,46,29.078645582
201600845486,0,1,72,1723,2,8,1,1,1,72,90.042657977
201600845547,0,1,46,362,2,98,1,4,22,46,29.078645582
201600845643,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600845670,0,1,41,159,2,0,1,4,22,41,34.327036498
201600845812,0,1,67,1919,2,10,1,2,8,67,23.617961644
201600846294,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600846296,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600846370,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600846406,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600846408,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600846418,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600846439,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600846440,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600846453,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600846686,0,1,56,206,2,99,1,4,20,206,122.71333545
201600847532,0,1,39,1369,2,0,1,2,7,39,75.589596281
201600847569,0,1,39,1369,2,9,1,2,7,39,75.589596281
201600848092,0,1,38,569,2,0,1,3,14,38,25.146648241
201600848425,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600849250,0,1,46,362,2,98,1,4,22,46,29.078645582
201600849698,0,1,41,159,2,0,1,4,22,41,34.327036498
201600850122,0,1,38,573,2,0,1,3,14,38,25.14664824
201600850379,0,1,50,1646,9,99,2,1,4,50,83.047476644
201600850432,0,1,50,1646,2,0,2,1,4,50,18.165258853
201600850474,0,1,35,2793,2,98,1,3,13,35,25.889646607
201600850476,0,1,35,2793,2,98,1,3,13,35,25.889646607
201600850869,0,1,56,206,2,0,1,4,20,206,99.7642174
201600853946,0,1,58,3247,2,0,1,2,6,58,26.598863564
201600854286,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600854286,0,2,58,3248,2,0,1,2,6,58,26.598863564
201600854383,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600854457,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600854559,0,1,58,3248,2,99,1,2,6,58,26.598863564
201600854741,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600854810,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600854947,0,1,58,3245,2,0,1,2,6,58,30.367934849
201600854959,0,1,41,159,2,99,1,4,22,41,42.223406895
201600855383,0,1,50,1646,2,0,2,1,4,50,18.165258853
201600855527,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600855681,0,1,80,1800,2,0,1,1,2,80,208.17521097
201600855786,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600855915,0,1,67,1919,9,0,1,2,8,67,153.59094445
201600856201,0,1,30,3296,2,0,1,3,14,30,23.759591509
201600856628,0,1,41,159,2,0,1,4,22,41,34.327036498
201600856697,0,1,38,573,2,0,1,3,14,38,25.14664824
201600857822,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600857998,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600858063,0,1,13,1207,2,0,1,1,3,13,67.587773662
201600858133,0,1,13,1207,2,0,1,1,3,13,67.587773662
201600858483,0,1,24,170,2,0,2,4,24,24,37.251626333
201600859399,0,1,27,896,2,0,1,2,6,27,32.281757605
201600859480,0,1,27,896,2,0,1,2,6,27,32.281757605
201600862942,0,1,67,1919,2,0,1,2,8,67,23.617961644
201600863174,0,1,56,206,2,0,1,4,20,206,99.7642174
201600863317,0,1,56,206,2,0,1,4,20,206,99.7642174
201600863758,0,1,41,159,2,0,1,4,22,41,34.327036498
201600865138,0,1,38,573,2,0,1,3,14,38,25.14664824
201600866049,0,1,46,338,2,98,1,4,22,46,75.578061876
201600866068,0,1,29,970,2,98,1,2,7,29,23.303562556
201600866102,0,1,46,338,2,98,1,4,22,46,75.578061876
201600866278,0,1,80,1800,2,0,1,1,2,80,119.05990984
201600866527,0,1,46,338,2,98,1,4,22,46,75.578061876
201600866730,0,1,38,573,2,0,1,3,14,38,25.14664824
201600866908,0,1,41,159,2,0,1,4,22,41,34.327036498
201600867212,0,1,56,206,2,0,1,4,20,206,99.7642174
201600867212,0,2,56,206,2,0,1,4,20,206,99.7642174
201600868933,0,1,56,206,2,0,1,4,20,206,99.7642174
201600870175,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600870193,0,1,38,573,2,98,1,3,14,38,25.14664824
201600870321,0,1,41,159,2,0,1,4,22,41,34.327036498
201600870686,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600871586,0,1,29,966,2,98,1,2,7,29,23.303562556
201600872153,0,1,56,205,2,99,1,4,20,205,122.71333545
201600872336,0,1,56,206,2,3,1,4,20,206,122.71333545
201600872359,0,1,30,3296,2,96,1,3,14,30,23.759591509
201600873593,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600873967,0,1,45,1278,2,0,2,2,9,45,149.16685969
201600875041,0,1,10,314,2,0,1,4,21,10,82.836785937
201600875065,0,1,10,314,2,0,1,4,21,10,82.836785937
201600875518,0,1,27,893,2,0,1,2,6,27,23.77303521
201600875951,0,1,17,1036,2,9,1,3,15,17,21.266132452
201600875989,0,1,17,1053,2,1,1,3,15,17,24.436881848
201600876159,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600876435,0,1,56,206,2,0,1,4,20,206,99.7642174
201600880273,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600880713,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600880822,0,1,27,892,2,0,1,2,6,27,23.77303521
201600882018,0,1,56,206,2,0,1,4,20,206,99.7642174
201600883891,0,1,24,170,2,0,2,4,24,24,37.251626333
201600884156,0,1,26,721,2,0,2,2,9,26,65.169189199
201600884364,0,1,54,526,2,0,1,3,14,54,53.819386802
201600884553,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600884582,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600884930,0,1,56,206,2,0,1,4,20,206,99.7642174
201600885150,0,1,56,206,2,98,1,4,20,206,99.7642174
201600886291,0,1,72,1741,2,9,1,1,1,72,90.042657978
201600887177,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600887511,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600887717,0,1,29,966,2,98,1,2,7,29,23.303562556
201600887902,0,1,80,1800,2,0,1,1,2,80,119.05990984
201600887978,0,1,67,1919,2,10,1,2,8,67,25.220769816
201600889458,0,1,41,159,2,99,1,4,22,41,42.223406895
201600889710,0,1,41,159,2,0,1,4,22,41,34.327036498
201600890679,0,1,60,256,2,0,1,4,21,60,54.432709772
201600892448,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600892503,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600892607,0,1,60,257,2,99,1,4,21,60,54.432709771
201600892691,0,1,60,257,2,0,1,4,21,60,54.432709771
201600892753,0,1,60,257,2,0,1,4,21,60,54.432709771
201600894089,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600894315,0,1,67,1919,2,9,1,2,8,67,25.220769816
201600899388,0,1,39,1383,2,0,1,2,7,39,66.460606567
201600899513,0,1,39,1383,2,0,1,2,7,39,66.460606567
201600899563,0,1,39,1383,2,0,1,2,7,39,66.460606567
201600899600,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600899625,0,1,39,1383,8,0,1,2,7,39,114.10907591
201600899933,0,1,39,1383,2,0,1,2,7,39,66.460606567
201600899937,0,1,39,1383,2,0,1,2,7,39,66.460606567
201600900015,0,1,39,1383,2,0,1,2,7,39,66.460606567
201600900087,0,1,39,1361,2,9,1,2,7,39,59.162129018
201600900396,0,1,39,1361,2,0,1,2,7,39,59.162129018
201600900548,0,1,39,1366,2,0,1,2,7,39,96.26219508
201600900652,0,1,39,1361,2,99,1,2,7,39,55.402309451
201600900801,0,1,39,1366,2,0,1,2,7,39,96.26219508
201600900816,0,1,39,1366,2,0,1,2,7,39,96.26219508
201600901109,0,1,56,206,2,0,1,4,20,206,99.7642174
201600901562,0,1,39,1361,2,0,1,2,7,39,59.162129018
201600902283,0,1,39,1361,2,0,1,2,7,39,59.162129018
201600905059,0,1,39,1361,5,0,1,2,7,39,26.222415196
201600905641,0,1,39,1366,2,0,1,2,7,39,96.26219508
201600906440,0,1,39,1366,2,0,1,2,7,39,96.26219508
201600907407,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600908138,0,1,30,3296,2,0,1,3,14,30,23.759591509
201600909077,0,1,17,1053,2,0,1,3,15,17,24.436881848
201600909237,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600909622,0,1,50,1635,2,0,2,1,4,50,18.165258853
201600912069,0,1,56,206,2,0,1,4,20,206,99.7642174
201600912157,0,1,56,206,2,0,1,4,20,206,99.7642174
201600912561,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600912649,0,1,65,2851,2,0,1,3,13,65,28.376898229
201600912844,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600912911,0,1,24,172,2,0,2,4,24,24,37.251626333
201600913066,0,1,50,1634,2,0,2,1,4,50,18.165258853
201600913519,0,1,33,1472,2,0,1,3,11,33,28.259982016
201600913770,0,1,72,1741,2,0,1,1,1,72,90.042657978
201600913971,0,1,39,1374,2,99,1,2,7,39,59.162129018
201600914105,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600914184,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600914288,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600914305,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600914336,0,1,39,1374,2,98,1,2,7,39,59.162129018
201600914400,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600914416,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600914441,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600914502,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600914511,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600914545,0,1,39,1374,2,0,1,2,7,39,59.162129018
201600916562,0,1,72,1741,2,0,1,1,1,72,90.042657978
201600916597,0,1,72,1741,2,0,1,1,1,72,90.042657978
201600916812,0,1,72,1747,2,0,1,1,1,72,90.042657977
201600916924,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600917324,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600918301,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600918361,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600918387,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600918398,0,1,31,1710,2,0,1,1,2,31,27.199225596
201600918493,0,1,56,206,2,0,1,4,20,206,99.7642174
201600919361,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600919704,0,1,56,206,2,0,1,4,20,206,99.7642174
201600920278,0,1,60,257,2,0,1,4,21,60,54.432709771
201600920350,0,1,60,257,2,99,1,4,21,60,54.432709771
201600920427,0,1,60,257,2,0,1,4,21,60,54.432709771
201600920560,0,1,80,1800,2,0,1,1,2,80,119.05990984
201600920562,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600921131,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600921165,0,1,72,1747,2,0,1,1,1,72,90.042657977
201600922177,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600922452,0,1,72,1747,2,0,1,1,1,72,90.042657977
201600923493,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600923493,0,2,72,1723,2,0,1,1,1,72,90.042657977
201600924108,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600924227,0,1,24,170,2,0,2,4,24,24,37.251626333
201600924630,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600924976,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600925153,0,1,60,250,2,0,1,4,21,60,113.22249947
201600925168,0,1,60,250,2,0,1,4,21,60,113.22249947
201600925194,0,1,60,256,2,0,1,4,21,60,54.432709772
201600925470,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600925676,0,1,33,1482,2,0,1,3,11,33,24.593175365
201600925775,0,1,24,170,2,99,2,4,24,24,37.251626333
201600925790,0,1,24,170,2,0,2,4,24,24,37.251626333
201600926440,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600926471,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600926739,0,1,72,1741,2,0,1,1,1,72,90.042657978
201600926822,0,1,10,315,2,0,1,4,21,10,82.836785936
201600926960,0,1,10,315,2,0,1,4,21,10,82.836785936
201600926975,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600927116,0,1,33,1481,2,0,1,3,11,33,90.219446267
201600927369,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600927470,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600927585,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600927588,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600927608,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600927681,0,1,56,206,2,0,1,4,20,206,99.7642174
201600928436,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600928558,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600928576,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600929474,0,1,72,1747,2,0,1,1,1,72,90.042657977
201600929689,0,1,13,4016,2,0,1,1,3,13,67.587773663
201600932706,0,1,66,1764,2,0,1,1,1,66,33.720355087
201600932790,0,1,56,206,2,0,1,4,20,206,99.7642174
201600933695,0,1,30,3296,2,3,1,3,14,30,23.759591509
201600933780,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600936272,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600936316,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600936316,0,2,66,1766,2,98,1,1,1,66,33.720355088
201600936512,0,1,66,1766,2,0,1,1,1,66,33.720355088
201600937062,0,1,67,1919,2,9,1,2,8,67,25.220769816
201600937678,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600937824,0,1,56,206,2,0,1,4,20,206,99.7642174
201600937933,0,1,82,2139,2,0,2,3,19,82,21.95172509
201600938073,0,1,35,2799,2,0,1,3,13,35,23.356904027
201600938158,0,1,33,1477,2,0,1,3,11,33,43.100122608
201600938282,0,1,33,1484,2,99,1,3,11,33,28.259982016
201600938692,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600938716,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600938771,0,1,31,1710,2,0,1,1,2,31,27.199225596
201600938789,0,1,31,1710,2,0,1,1,2,31,27.199225596
201600938907,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600938914,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600938928,0,1,31,1699,2,2,1,1,2,31,212.24475096
201600938928,0,1,31,1699,2,9,1,1,2,31,212.24475096
201600939076,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600939731,0,1,30,3296,2,96,1,3,14,30,23.759591509
201600939995,0,1,58,3245,2,0,1,2,6,58,30.367934849
201600940028,0,1,58,3245,2,0,1,2,6,58,30.367934849
201600940039,0,1,58,3245,2,0,1,2,6,58,30.367934849
201600940205,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940238,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940266,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940405,0,1,58,3248,2,99,1,2,6,58,26.598863564
201600940441,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940452,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940500,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940540,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940614,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940624,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940654,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940679,0,1,58,3248,2,98,1,2,6,58,26.598863564
201600940779,0,1,58,3248,2,9,1,2,6,58,26.598863564
201600940806,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940894,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600940950,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600941086,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600941107,0,1,37,3200,2,6,2,4,24,37,42.093845655
201600941110,0,1,37,3200,2,0,2,4,24,37,42.093845655
201600941110,0,2,37,3200,2,0,2,4,24,37,42.093845655
201600941184,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600941220,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600941311,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600941389,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600941546,0,1,58,3248,2,9,1,2,6,58,26.598863564
201600941571,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600941625,0,1,58,3248,2,0,1,2,6,58,26.598863564
201600942425,0,1,13,1207,2,0,1,1,3,13,67.587773662
201600942476,0,1,50,1628,2,0,2,1,4,50,167.62531568
201600942737,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600942809,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600942950,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600943218,0,1,56,206,2,0,1,4,20,206,99.7642174
201600943503,0,1,31,1708,2,0,1,1,2,31,27.199225596
201600943723,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600943780,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600943789,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600943885,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600943927,0,1,72,1723,2,0,1,1,1,72,90.042657977
201600944352,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600944386,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600944675,0,1,60,256,2,0,1,4,21,60,54.432709772
201600944749,0,1,34,1678,2,0,1,1,1,34,23.654666824
201600945546,0,1,67,1919,2,9,1,2,8,67,25.220769816
201600945579,0,1,41,159,2,0,1,4,22,41,34.327036498
201600946329,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600946339,0,1,33,1460,2,9,1,3,11,33,28.259982016
201600947116,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600947134,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600947579,0,1,31,1708,2,0,1,1,2,31,27.199225596
201600948054,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600948681,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600949649,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600950173,0,1,56,206,2,0,1,4,20,206,99.7642174
201600950279,0,1,56,206,2,0,1,4,20,206,99.7642174
201600950432,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600951785,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600951853,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600952076,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600952603,0,1,13,1208,2,0,1,1,3,13,67.587773663
201600952634,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600952640,0,1,13,1207,10,0,1,1,3,13,374.0100221
201600952828,0,1,30,2160,2,99,1,3,14,30,20.676722308
201600952972,0,1,82,2139,2,9,2,3,19,82,21.95172509
201600953802,0,1,31,1710,2,0,1,1,2,31,27.199225596
201600953989,0,1,31,1710,2,0,1,1,2,31,27.199225596
201600954095,0,1,31,1710,2,0,1,1,2,31,27.199225596
201600954117,0,1,31,1710,2,0,1,1,2,31,27.199225596
201600954131,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600954351,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600954352,0,1,31,1714,2,0,1,1,2,31,31.383473976
201600954457,0,1,56,206,2,0,1,4,20,206,99.7642174
201600954601,0,1,56,206,2,0,1,4,20,206,99.7642174
201600954759,0,1,33,1484,2,0,1,3,11,33,28.259982016
201600954874,0,1,33,1472,2,0,1,3,11,33,28.259982016
201600955041,0,1,66,1764,2,0,1,1,1,66,33.720355087
201600955041,0,2,66,1764,2,0,1,1,1,66,33.720355087
201600955041,0,3,66,1764,2,0,1,1,1,66,33.720355087
201600955135,0,1,66,1764,2,0,1,1,1,66,33.720355087
201600955406,0,1,66,1763,2,0,1,1,1,66,33.720355088
201600955445,0,1,67,1919,2,0,1,2,8,67,25.220769816
201600955506,0,1,31,1709,2,0,1,1,2,31,27.199225596
201600955690,0,1,66,1762,2,0,1,1,1,66,33.720355088
201600955750,0,1,72,1741,2,0,1,1,1,72,90.042657978
201600955759,0,1,66,1762,2,0,1,1,1,66,33.720355088
