CASENUM,VEH_NO,PSU,PJ,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600039053,2,67,1919,10,1,0,1,1,8,14,0,2,0,22,499,22499,20,1998,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600039278,2,10,315,2,1,0,2,23,8,33,0,2,0,49,40,49040,9,2007,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,10,82.836785936
201600039278,3,10,315,2,1,0,2,23,8,33,0,2,0,49,40,49040,9,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,10,82.836785936
201600039295,2,10,315,4,1,0,2,22,33,30,0,2,0,52,46,52046,9,2002,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,10,31.360266732
201600039295,3,10,315,4,1,0,2,22,33,30,0,2,0,54,399,54399,9,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,10,31.360266732
201600039312,2,10,315,10,1,0,2,99,99,14,0,2,0,7,442,7442,20,1998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,10,702.38727181
201600039468,2,46,338,10,1,0,2,17,10,14,0,2,0,32,43,32043,1,2004,WAUDT48H84K0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,22,46,292.62224233
201600039578,2,49,268,2,1,0,2,11,27,8,0,2,0,34,36,34036,1,2014,WBAYP9C52ED1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,14,42,0,0,777777777777,777777777777,777777777777,1,4,21,49,113.37016067
201600039578,3,49,268,2,1,0,2,11,27,8,0,2,0,59,401,59401,14,2001,JTJHF10UX102,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,0,3,14,0,0,0,777777777777,777777777777,777777777777,1,4,21,49,113.37016067
201600040050,2,49,260,10,1,0,1,5,18,14,0,2,0,59,31,59031,4,2001,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,49,994.50744799
201600040954,2,65,2851,10,1,0,2,12,0,14,0,2,0,20,9,20009,2,2010,2G1FB1EV0A91,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,268.97048064
201600041381,2,67,1919,10,1,0,1,11,48,14,0,2,0,2,404,2404,14,2004,1J4GW48S14C2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600041472,2,81,3119,9,1,0,1,20,3,14,0,2,0,32,43,32043,4,2000,WAUDC28D0YA1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,1,4,81,182.00370891
201600041782,3,67,1919,6,2,0,1,20,51,12,6,3,0,7,29,7029,4,2015,1C3CDFBB4FD1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,52.540871086
201600041813,2,65,2851,8,1,0,2,2,35,14,0,2,0,7,442,7442,20,2006,1D4GP24R16B6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,139.83639946
201600043276,2,25,2092,10,1,0,2,0,0,14,0,2,0,6,399,6399,9,2004,2G2WP5224411,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,189.68926309
201600043281,2,25,2092,10,1,0,2,21,48,14,0,2,0,12,37,12037,9,2008,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,189.68926309
201600043322,2,25,2092,7,1,0,2,9,0,14,0,2,0,23,898,23898,71,1991,999999999999,9,77,777777777,77777777777,9,19,1,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,124.40030854
201600043916,2,49,260,6,1,0,3,21,56,14,0,2,0,12,481,12481,31,1994,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,49,238.91601952
201600044279,2,38,569,10,1,0,1,12,41,14,0,2,0,12,37,12037,4,2015,1FADP3F28FL2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,38,239.56134363
201600044676,2,67,1933,10,1,0,2,14,0,14,0,2,0,37,32,37032,4,1999,1HGCG5654XA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600044842,2,75,1223,10,1,0,3,21,15,43,11,2,0,7,482,7482,31,2012,3C6JD7AT5CG2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,205.52548782
201600045049,2,67,1925,9,1,0,2,9,23,14,0,2,0,12,481,12481,31,2012,1FTNF1CF0CKE,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,153.59094445
201600045867,2,45,1319,9,1,0,2,12,50,14,0,2,0,55,33,55033,4,9999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,45,293.32736284
201600045974,2,65,2851,7,1,0,2,13,30,14,0,2,0,2,403,2403,14,2016,1C4BJWDG2GL1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,174.05401633
201600046173,3,67,1919,2,2,1,1,11,53,12,1,2,0,37,31,37031,2,2002,1HGEM21952L0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,25.220769816
201600046219,2,67,1919,9,1,0,1,20,0,14,0,2,0,35,472,35472,30,2007,1N6AD07U47C4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,153.59094445
201600047913,2,70,138,10,1,0,4,15,45,14,0,2,0,13,13,13013,4,2009,3LNHM26T89R6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,215.218122
201600048818,2,38,573,10,1,0,1,8,1,14,0,2,0,59,34,59034,4,1998,JT8BH68G0W00,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,38,239.56134362
201600049439,2,65,2851,10,1,0,3,4,50,14,0,2,0,20,404,20404,14,2012,2GNALDEKXC62,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,268.97048064
201600049439,3,65,2851,10,1,0,3,4,50,14,0,2,0,49,46,49046,3,2005,JTDKB20U1530,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,268.97048064
201600049639,2,25,2025,10,1,0,2,21,12,14,0,3,0,12,401,12401,14,2002,1FMZU75E02ZB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,189.68926309
201600049750,1,47,2034,10,1,0,2,0,0,14,0,2,0,20,37,20037,4,2010,1G1ZB5EB7AF3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.0455226
201600049761,2,47,2034,10,1,0,2,16,58,14,0,2,0,20,481,20481,31,2002,2GCEC19W6214,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.0455226
201600049772,1,47,2034,10,1,0,2,0,0,14,0,2,0,20,401,20401,14,2000,1GNCS13W9Y23,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.0455226
201600050686,2,48,91,9,1,0,4,10,15,14,0,2,0,99,999,99999,99,9999,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,9,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,48,427.41720998
201600051087,3,49,260,3,2,0,3,11,8,12,8,2,0,12,442,12442,20,2001,2FMZA51461BB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,49,122.32824046
201600051353,3,70,137,6,2,0,4,10,44,12,1,3,0,55,35,55035,4,2011,KMHDH4AE1BU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,51.573654892
201600051424,2,70,138,8,1,0,4,2,43,14,0,2,0,42,403,42403,14,2011,WDCGG5GB0BF6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,130.17618946
201600051471,2,70,46,10,1,0,4,12,20,53,0,3,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,215.218122
201600051471,3,70,46,10,1,0,4,12,20,53,0,3,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,215.218122
201600051999,2,65,2851,9,2,1,3,2,30,14,0,2,0,22,22,22022,2,2008,1G2ZM1779842,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,181.67007486
201600053561,2,54,515,8,1,0,1,5,32,14,0,2,0,41,49,41049,4,2005,JM1FE1737501,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,134.85083643
201600053820,2,49,260,6,1,0,3,3,58,14,0,2,0,37,32,37032,4,1999,JHMCG6657XC0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,49,238.91601952
201600054316,2,44,388,10,1,0,2,16,54,14,0,2,0,14,17,14017,9,1991,1MECM50U9MG6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,44,317.68153186
201600054855,2,44,388,10,1,0,3,0,30,14,0,2,0,53,34,53034,4,2007,KL5JD56Z27K5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,44,317.68153186
201600056064,2,70,138,9,1,0,4,0,35,14,0,2,0,20,421,20421,15,2008,1GNFC13J48R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,8,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,146.52410486
201600056891,2,37,3200,2,1,0,2,23,8,9,0,2,0,35,47,35047,4,2012,1N4AL2AP3CC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,24,37,75.812284901
201600056892,2,37,3200,10,1,1,2,21,16,14,0,2,0,54,35,54035,4,2000,19UUA5666YA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,24,37,322.7347052
201600057226,2,38,573,10,1,3,1,16,26,14,0,2,0,98,890,98890,63,2006,1K9AF42836N0,0,77,777777777,77777777777,3,1,97,1,0,0,0,0,0,7,8,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,38,239.56134362
201600060297,3,59,500,9,2,0,3,12,56,12,6,3,0,20,473,20473,30,2012,1GCDSCFE3C81,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,236.96281713
201600060576,2,59,504,10,1,1,3,16,49,14,0,2,0,7,482,7482,31,2002,3D7HA18N32G1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,304.5668441
201600060576,3,59,504,10,1,0,3,16,49,14,0,2,0,7,482,7482,31,2014,1C6RR6GG6ES2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,304.5668441
201600061495,2,12,457,10,1,0,4,2,0,14,0,3,0,37,31,37031,4,2000,2HGEJ661XYH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,235.19364783
201600061867,2,28,440,10,1,0,3,1,19,18,0,3,0,20,471,20471,30,2001,1GCCT19W1181,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619677
201600061867,3,28,440,10,1,0,3,1,19,18,0,3,0,35,49,35049,6,2009,JN8AZ18U19W0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619677
201600061867,4,28,440,10,1,0,3,1,19,18,0,3,0,69,54,69054,3,2011,WMWSU3C58BTX,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619677
201600063773,2,59,503,10,1,1,3,7,58,14,0,2,0,49,32,49032,4,1999,1NXBR12E5XZ2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,304.5668441
201600065843,2,28,440,10,1,0,4,14,10,14,0,2,0,49,32,49032,4,2000,1NXBR12E0YZ3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619677
201600066503,3,12,457,6,2,0,4,7,40,12,6,2,0,37,32,37032,4,2012,1HGCP2F35CA2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,54.714251004
201600067918,2,12,456,4,1,1,4,9,29,24,0,2,0,7,24,7024,4,2013,2C3CDXAT5DH7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,6,6,6,8,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,11.213337484
201600068121,2,59,505,10,1,0,3,0,0,14,0,2,0,35,47,35047,4,2005,1N4AL11D45C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,304.5668441
201600069460,2,28,441,10,1,0,4,14,38,14,0,2,0,53,706,53706,80,2010,JS1VS56A6A21,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619676
201600071737,2,75,1230,5,1,0,4,1,58,14,0,2,0,48,403,48403,14,2014,JF2GPACC5E83,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,22.682759213
201600071774,2,75,1223,8,1,3,4,14,32,14,0,2,0,6,54,6054,6,2007,2A8GM48L07R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,115.8029914
201600071793,2,75,1225,10,1,0,3,0,2,30,0,2,0,35,49,35049,6,2010,JN8AZ1MWXAW1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,205.52548782
201600071793,3,75,1225,10,1,0,3,0,2,30,0,2,0,34,34,34034,4,2014,WBA3C3C53EPV,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,205.52548782
201600082604,2,28,440,10,1,0,3,10,0,14,0,2,0,20,423,20423,15,2015,1GNKVFED3FJ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619677
201600087467,2,28,432,9,1,1,1,11,0,14,0,2,0,63,441,63441,20,2015,KNDME5C11F60,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,170.94373896
201600087686,2,28,432,9,1,0,1,8,46,14,0,2,0,7,482,7482,31,2014,1C6RR6FT2ES3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,170.94373896
201600090967,2,12,457,6,1,0,1,22,53,33,0,2,0,49,422,49422,15,2001,5TDZT34A71S0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,6,2,12,0,0,1,777777777777,777777777777,777777777777,1,3,12,12,54.714251004
201600090967,3,12,457,6,1,0,1,22,53,33,0,2,0,30,40,30040,4,2008,3VWRM71K18M1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,6,2,12,0,0,1,777777777777,777777777777,777777777777,1,3,12,12,54.714251004
201600092888,2,78,466,9,1,0,1,19,0,14,0,2,0,12,461,12461,21,2010,1FBNE3BL0ADA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,175.6598113
201600093238,2,12,457,7,1,1,2,14,45,14,0,2,0,35,43,35043,4,2012,3N1AB6AP0CL6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,142.66553889
201600096261,2,12,455,9,1,0,2,13,20,14,0,2,0,12,481,12481,31,1996,1FTHX26F1TEB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,160.35589323
201600097284,2,12,455,9,1,0,1,16,50,14,0,2,0,2,404,2404,14,2004,1J4GW48S44C3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,12,12,160.35589323
201600099440,2,78,464,5,1,0,1,16,12,33,0,3,0,24,5,24005,4,2004,1G8JC54FX4Y5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,13,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,24.264792281
201600099440,3,78,464,5,1,0,1,16,12,33,0,3,0,63,38,63038,5,2015,KNAFK4A60F54,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,9,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,24.264792281
201600099909,3,78,464,9,2,0,3,7,8,12,7,3,0,20,22,20022,4,2006,1G1AL58F6677,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,175.6598113
201600099909,4,78,464,9,2,0,3,7,8,12,7,3,0,42,47,42047,1,1999,WDBLK65G2XC0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,175.6598113
201600099909,5,78,464,9,2,0,3,7,8,12,7,3,0,52,37,52037,1,2003,4A3AE45G73E0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,175.6598113
201600099909,6,78,464,9,2,0,3,7,8,12,7,3,0,6,441,6441,20,2005,2C4GP54L35R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,175.6598113
201600099909,7,78,464,9,2,0,3,7,8,12,7,3,0,30,46,30046,4,2004,WVWMD63B84P2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,175.6598113
201600099911,3,78,464,8,2,0,2,1,38,12,6,3,0,24,1,24001,4,1994,1G8ZG5595RZ2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,153.68950044
201600103101,2,28,437,10,1,0,1,18,26,14,0,2,0,13,421,13421,15,2015,5LMJJ2JT6FEJ,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619676
201600103301,2,28,437,10,1,0,1,17,15,14,0,2,0,37,31,37031,4,2011,19XFA1F50BE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619676
201600104247,2,28,437,2,1,1,2,12,9,41,0,3,0,12,481,12481,31,2013,1FTFW1CT9DKE,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,26.308637204
201600104491,2,28,437,9,1,0,2,15,45,14,0,3,0,37,31,37031,4,2012,19XFB2F52CE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,170.94373895
201600105553,2,28,437,10,1,0,2,10,34,14,0,2,0,37,421,37421,15,2006,5FNYF28486B0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619676
201600108638,1,59,500,8,1,0,3,19,6,14,0,2,0,22,22,22022,4,2005,1G2ZH5283541,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,167.26207584
201600113386,2,78,469,10,1,0,3,0,47,14,0,2,0,49,40,49040,4,2005,4T1BE30K15U0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,263.54443963
201600114870,2,59,504,6,1,0,2,10,8,33,0,3,0,6,52,6052,6,2002,3C8FY68B12T3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,2,5,14,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,73.131492688
201600114870,3,59,504,6,1,0,2,10,8,33,0,3,0,37,31,37031,4,1994,JHMEH9694RS0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,2,5,14,0,0,0,777777777777,777777777777,777777777777,1,3,10,59,73.131492688
201600117937,2,49,260,3,1,0,4,19,34,14,0,2,0,20,36,20036,2,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,49,122.32824046
201600118232,2,56,206,10,1,0,1,17,35,14,0,2,0,7,422,7422,15,2004,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,20,206,839.70300567
201600118273,2,44,388,10,2,0,3,13,40,38,0,2,0,23,461,23461,21,2004,1GDJG31U7419,0,99,999999999,99999999999,2,20,22,1,0,0,0,0,99,3,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,44,317.68153186
201600118301,2,44,388,10,1,0,3,0,1,14,0,2,0,7,442,7442,20,2002,2B4GP443X2R6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,44,317.68153186
201600118332,2,22,1260,10,1,0,4,23,6,14,0,2,0,63,38,63038,2,2013,KNAFU6A27D57,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,1,5,22,246.50367238
201600118463,2,35,2799,9,1,0,1,16,5,14,0,2,0,12,481,12481,31,2008,1FTSW21R98EE,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,35,150.8784447
201600118514,2,56,206,8,1,0,1,1,10,14,0,2,0,41,51,41051,9,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,4,20,206,507.02064039
201600118514,3,56,206,8,1,0,1,1,10,14,0,2,0,49,40,49040,9,2002,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,4,20,206,507.02064039
201600118514,4,56,206,8,1,0,1,1,10,14,0,2,0,18,7,18007,9,2002,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,4,20,206,507.02064039
201600118956,2,63,2907,10,1,0,3,23,43,14,0,2,0,9,20,9020,4,2001,1P3ES46C51D1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,63,310.40470173
