CASENUM,VEH_NO,PSU,PJ,STRATUM,MDRDSTRD,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600642682,1,46,336,7,96,1,4,22,46,190.8074557
201600642682,2,46,336,7,96,1,4,22,46,190.8074557
201600642682,3,46,336,7,96,1,4,22,46,190.8074557
201600642701,1,62,543,5,0,2,3,18,62,18.848297051
201600642701,2,62,543,5,0,2,3,18,62,18.848297051
201600642708,1,46,336,6,96,1,4,22,46,59.696053211
201600642715,1,26,718,10,96,2,2,9,26,286.46352656
201600642722,1,46,336,2,96,1,4,22,46,29.078645583
201600642725,1,35,2819,9,99,1,3,13,35,150.8784447
201600642727,1,26,718,10,96,2,2,9,26,286.46352656
201600642728,1,35,2797,9,0,1,3,13,35,150.8784447
201600642728,2,35,2797,9,0,1,3,13,35,150.8784447
201600642743,1,25,2018,7,0,1,2,8,25,124.40030855
201600642743,2,25,2018,7,0,1,2,8,25,124.40030855
201600642808,1,66,1764,2,0,1,1,1,66,33.720355087
201600642816,1,35,2797,8,0,1,3,13,35,101.92762054
201600642816,2,35,2797,8,0,1,3,13,35,101.92762054
201600642822,1,46,336,8,7,1,4,22,46,161.03680272
201600642822,2,46,336,8,96,1,4,22,46,161.03680272
201600642836,1,46,336,9,96,1,4,22,46,190.36350383
201600642836,2,46,336,9,96,1,4,22,46,190.36350383
201600642837,1,35,2819,9,0,1,3,13,35,150.8784447
201600642837,2,35,2819,9,0,1,3,13,35,150.8784447
201600642855,1,35,2797,10,0,1,3,13,35,175.15441064
201600642855,2,35,2797,10,0,1,3,13,35,175.15441064
201600642872,1,62,543,6,0,2,3,18,62,46.854831848
201600642872,2,62,543,6,0,2,3,18,62,46.854831848
201600642898,1,38,573,9,0,1,3,14,38,171.27044402
201600642898,2,38,573,9,0,1,3,14,38,171.27044402
201600642900,1,26,718,5,96,2,2,9,26,96.195489423
201600642908,1,45,4028,9,0,2,2,9,45,172.70071843
201600642908,2,45,4028,9,0,2,2,9,45,172.70071843
201600642909,1,26,718,9,96,2,2,9,26,189.47714774
201600642913,1,35,2797,5,0,1,3,13,35,37.827354762
201600642913,2,35,2797,5,93,1,3,13,35,37.827354762
201600642920,1,26,718,10,96,2,2,9,26,286.46352656
201600642927,1,26,718,5,96,2,2,9,26,96.195489423
201600642929,1,35,2797,6,0,1,3,13,35,45.710254115
201600642929,2,35,2797,6,0,1,3,13,35,45.710254115
201600642941,1,38,573,8,0,1,3,14,38,139.64317048
201600642942,1,46,336,2,96,1,4,22,46,29.078645583
201600642945,1,26,718,10,96,2,2,9,26,286.46352656
201600643117,1,46,336,9,7,1,4,22,46,190.36350383
201600643117,2,46,336,9,96,1,4,22,46,190.36350383
201600643120,1,26,718,10,96,2,2,9,26,286.46352656
201600643121,1,26,718,5,96,2,2,9,26,96.195489423
201600643128,1,35,2819,10,93,1,3,13,35,175.15441064
201600643146,1,26,718,10,96,2,2,9,26,286.46352656
201600643166,1,46,336,10,96,1,4,22,46,292.62224234
201600643168,1,26,718,10,96,2,2,9,26,286.46352656
201600643175,1,62,543,9,0,2,3,18,62,153.68824954
201600643175,2,62,543,9,0,2,3,18,62,153.68824954
201600643189,1,26,718,10,96,2,2,9,26,286.46352656
201600643215,1,26,718,8,96,2,2,9,26,206.46033823
201600643215,2,26,718,8,96,2,2,9,26,206.46033823
201600643232,1,32,2802,9,0,2,3,17,32,180.72740417
201600643232,2,32,2802,9,0,2,3,17,32,180.72740417
201600643233,1,35,2797,8,0,1,3,13,35,101.92762054
201600643233,2,35,2797,8,99,1,3,13,35,101.92762054
201600643272,1,46,336,9,96,1,4,22,46,190.36350383
201600643272,2,46,336,9,96,1,4,22,46,190.36350383
201600643304,1,38,573,10,0,1,3,14,38,239.56134362
201600643304,2,38,573,10,0,1,3,14,38,239.56134362
201600643311,1,66,1764,2,16,1,1,1,66,33.720355087
201600643314,1,35,2797,10,0,1,3,13,35,175.15441064
201600643314,2,35,2797,10,99,1,3,13,35,175.15441064
201600643355,1,35,2797,9,0,1,3,13,35,150.8784447
201600643355,2,35,2797,9,0,1,3,13,35,150.8784447
201600643407,1,60,232,6,0,1,4,21,60,111.52292502
201600643413,1,35,2819,10,0,1,3,13,35,175.15441064
201600643413,2,35,2819,10,0,1,3,13,35,175.15441064
201600643420,1,60,232,2,0,1,4,21,60,54.432709771
201600643458,1,65,2851,8,0,1,3,13,65,139.83639946
201600643458,2,65,2851,8,0,1,3,13,65,139.83639946
201600643470,1,35,2797,6,0,1,3,13,35,45.710254115
201600643470,2,35,2797,6,0,1,3,13,35,45.710254115
201600643478,1,26,936,10,96,2,2,9,26,286.46352655
201600643478,2,26,936,10,96,2,2,9,26,286.46352655
201600643483,1,35,2819,9,0,1,3,13,35,150.8784447
201600643483,2,35,2819,9,0,1,3,13,35,150.8784447
201600643485,1,35,2797,8,0,1,3,13,35,101.92762054
201600643485,2,35,2797,8,5,1,3,13,35,101.92762054
201600643502,1,35,2797,9,99,1,3,13,35,150.8784447
201600643502,2,35,2797,9,99,1,3,13,35,150.8784447
201600643503,1,35,2819,5,0,1,3,13,35,28.636965533
201600643508,1,26,936,2,96,2,2,9,26,33.420983298
201600643510,1,62,542,6,0,2,3,18,62,46.854831848
201600643510,2,62,542,6,17,2,3,18,62,46.854831848
201600643518,1,26,936,2,96,2,2,9,26,33.420983298
201600643618,1,62,542,9,0,2,3,18,62,153.68824955
201600643618,2,62,542,9,0,2,3,18,62,153.68824955
201600643626,1,66,1763,2,0,1,1,1,66,33.720355088
201600643631,1,62,542,7,0,2,3,18,62,124.403246
201600643646,1,25,2018,5,0,1,2,8,25,25.259551753
201600643646,2,25,2018,5,0,1,2,8,25,25.259551753
201600643647,1,62,542,8,0,2,3,18,62,126.64479921
201600643786,2,35,2819,7,0,1,3,13,35,105.56520807
201600643788,1,25,2018,10,12,1,2,8,25,189.68926309
201600643867,1,60,257,2,0,1,4,21,60,54.432709771
201600643878,1,60,257,3,0,1,4,21,60,58.199866435
201600643878,2,60,257,3,0,1,4,21,60,58.199866435
201600643884,1,32,2764,6,0,2,3,17,32,53.777201747
201600643894,1,35,2819,8,0,1,3,13,35,101.92762054
201600643894,2,35,2819,8,99,1,3,13,35,101.92762054
201600643895,1,60,257,10,99,1,4,21,60,475.61102416
201600643895,2,60,257,10,0,1,4,21,60,475.61102416
201600643903,1,60,257,2,0,1,4,21,60,54.432709771
201600643938,1,60,257,6,99,1,4,21,60,111.52292502
201600643938,2,60,257,6,0,1,4,21,60,111.52292502
201600643940,1,60,257,8,0,1,4,21,60,292.47533004
201600643940,2,60,257,8,0,1,4,21,60,292.47533004
201600643940,3,60,257,8,0,1,4,21,60,292.47533004
201600643943,1,32,2764,7,0,2,3,17,32,151.77592681
201600643943,2,32,2764,7,0,2,3,17,32,151.77592681
201600643979,1,32,2764,9,0,2,3,17,32,180.72740417
201600643979,2,32,2764,9,0,2,3,17,32,180.72740417
201600643996,1,35,2793,9,0,1,3,13,35,150.8784447
201600643996,2,35,2793,9,0,1,3,13,35,150.8784447
201600644038,1,32,2764,8,0,2,3,17,32,127.3611517
201600644085,1,35,2819,9,93,1,3,13,35,150.8784447
201600644085,2,35,2819,9,0,1,3,13,35,150.8784447
201600644102,1,65,2851,6,99,1,3,13,65,54.086402528
201600644102,2,65,2851,6,0,1,3,13,65,54.086402528
201600644104,1,25,2018,9,0,1,2,8,25,145.16552091
201600644104,2,25,2018,9,0,1,2,8,25,145.16552091
201600644107,1,35,2793,8,0,1,3,13,35,101.92762054
201600644124,1,25,2018,8,0,1,2,8,25,123.95756512
201600644124,2,25,2018,8,0,1,2,8,25,123.95756512
201600644138,1,35,2819,10,0,1,3,13,35,175.15441064
201600644138,2,35,2819,10,0,1,3,13,35,175.15441064
201600644163,1,35,2793,6,99,1,3,13,35,44.397390643
201600644180,1,35,2793,8,0,1,3,13,35,101.92762054
201600644188,1,62,567,10,0,2,3,18,62,221.46093873
201600644195,1,20,3004,8,0,2,4,25,20,173.21391072
201600644195,2,20,3004,8,0,2,4,25,20,173.21391072
201600644195,3,20,3004,8,0,2,4,25,20,173.21391072
201600644195,4,20,3004,8,0,2,4,25,20,173.21391072
201600644223,1,32,2764,5,99,2,3,17,32,19.964214844
201600644223,2,32,2764,5,0,2,3,17,32,19.964214844
201600644225,1,35,2819,9,0,1,3,13,35,150.8784447
201600644225,2,35,2819,9,0,1,3,13,35,150.8784447
201600644236,1,32,2764,7,99,2,3,17,32,151.77592681
201600644236,2,32,2764,7,0,2,3,17,32,151.77592681
201600644242,1,35,2793,10,0,1,3,13,35,175.15441064
201600644242,2,35,2793,10,0,1,3,13,35,175.15441064
201600644264,1,32,2764,4,0,2,3,17,32,21.147581132
201600644264,2,32,2764,4,0,2,3,17,32,21.147581132
201600644278,1,62,567,9,0,2,3,18,62,153.68824955
201600644278,2,62,567,9,0,2,3,18,62,153.68824955
201600644287,1,46,337,4,96,1,4,22,46,18.220998859
201600644287,2,46,337,4,96,1,4,22,46,18.220998859
201600644287,3,46,337,4,96,1,4,22,46,18.220998859
201600644295,1,35,2793,6,0,1,3,13,35,44.397390643
201600644296,1,62,567,8,0,2,3,18,62,126.64479921
201600644296,2,62,567,8,0,2,3,18,62,126.64479921
201600644301,1,66,1762,4,0,1,1,1,66,20.167784038
201600644301,2,66,1762,4,17,1,1,1,66,20.167784038
201600644308,1,32,2764,3,99,2,3,17,32,22.633869178
201600644310,1,46,337,9,96,1,4,22,46,190.36350382
201600644310,2,46,337,9,96,1,4,22,46,190.36350382
201600644314,1,26,839,9,96,2,2,9,26,189.47714774
201600644330,1,66,1762,2,0,1,1,1,66,33.720355088
201600644332,1,38,568,9,0,1,3,14,38,171.27044402
201600644332,2,38,568,9,0,1,3,14,38,171.27044402
201600644338,1,26,721,9,12,2,2,9,26,189.47714774
201600644338,2,26,721,9,96,2,2,9,26,189.47714774
201600644348,1,26,721,10,96,2,2,9,26,286.46352656
201600644348,2,26,721,10,96,2,2,9,26,286.46352656
201600644349,1,46,337,8,96,1,4,22,46,161.03680271
201600644349,2,46,337,8,96,1,4,22,46,161.03680271
201600644367,1,26,721,5,96,2,2,9,26,79.942223369
201600644374,1,35,2793,6,0,1,3,13,35,44.397390643
201600644374,2,35,2793,6,0,1,3,13,35,44.397390643
201600644375,1,66,1762,6,0,1,1,1,66,63.854230704
201600644375,2,66,1762,6,0,1,1,1,66,63.854230704
201600644375,3,66,1762,6,0,1,1,1,66,63.854230704
201600644375,4,66,1762,6,99,1,1,1,66,63.854230704
201600644376,1,32,2764,10,0,2,3,17,32,244.82902478
201600644394,1,26,929,2,96,2,2,9,26,225.02725214
201600644405,1,38,568,6,0,1,3,14,38,57.018657777
201600644405,2,38,568,6,0,1,3,14,38,57.018657777
201600644408,1,67,1919,9,0,1,2,8,67,153.59094445
201600644408,2,67,1919,9,0,1,2,8,67,153.59094445
201600644420,1,46,337,10,96,1,4,22,46,292.62224233
201600644421,1,38,573,6,0,1,3,14,38,57.018657776
201600644421,2,38,573,6,0,1,3,14,38,57.018657776
201600644423,1,38,573,9,0,1,3,14,38,171.27044402
201600644433,1,25,2018,5,0,1,2,8,25,25.259551753
201600644433,2,25,2018,5,0,1,2,8,25,25.259551753
201600644456,1,38,573,7,0,1,3,14,38,174.01282187
201600644456,2,38,573,7,0,1,3,14,38,174.01282187
201600644476,1,32,2764,6,0,2,3,17,32,53.777201747
201600644476,2,32,2764,6,0,2,3,17,32,53.777201747
201600644505,1,25,2018,5,0,1,2,8,25,23.654278946
201600644558,1,67,1919,8,0,1,2,8,67,126.94044258
201600644558,2,67,1919,8,0,1,2,8,67,126.94044258
201600644639,1,67,1919,6,0,1,2,8,67,52.540871086
201600644639,2,67,1919,6,0,1,2,8,67,52.540871086
201600644662,1,35,2819,6,0,1,3,13,35,44.397390645
201600644662,2,35,2819,6,99,1,3,13,35,44.397390645
201600644703,1,67,1919,5,0,1,2,8,67,22.476264893
201600644703,2,67,1919,5,0,1,2,8,67,22.476264893
201600644721,1,46,337,6,96,1,4,22,46,59.69605321
201600644721,2,46,337,6,96,1,4,22,46,59.69605321
201600644751,1,35,2793,9,0,1,3,13,35,150.8784447
201600644753,1,38,573,6,0,1,3,14,38,57.018657776
201600644753,2,38,573,6,0,1,3,14,38,57.018657776
201600644756,1,20,3004,10,0,2,4,25,20,328.1838806
201600644775,1,35,2793,6,0,1,3,13,35,44.397390643
201600644775,2,35,2793,6,0,1,3,13,35,44.397390643
201600644780,1,38,573,9,0,1,3,14,38,171.27044402
201600644780,2,38,573,9,0,1,3,14,38,171.27044402
201600644784,1,60,232,10,0,1,4,21,60,475.61102416
201600644789,1,38,573,10,0,1,3,14,38,239.56134362
201600644789,2,38,573,10,0,1,3,14,38,239.56134362
201600644789,3,38,573,10,0,1,3,14,38,239.56134362
201600644802,1,35,2819,10,93,1,3,13,35,175.15441064
201600644815,1,32,2764,9,0,2,3,17,32,180.72740417
201600644815,2,32,2764,9,0,2,3,17,32,180.72740417
201600644824,1,35,2819,9,0,1,3,13,35,150.8784447
201600644838,1,25,2018,6,0,1,2,8,25,51.076027875
201600644838,2,25,2018,6,0,1,2,8,25,51.076027875
201600644861,1,13,1163,9,0,1,1,3,13,316.2721501
201600644861,2,13,1163,9,0,1,1,3,13,316.2721501
201600644862,1,62,565,10,0,2,3,18,62,221.46093874
201600644868,1,13,1163,9,0,1,1,3,13,316.2721501
201600644868,2,13,1163,9,0,1,1,3,13,316.2721501
201600644876,1,32,2764,7,0,2,3,17,32,151.77592681
201600644880,1,46,337,7,96,1,4,22,46,190.8074557
201600644880,2,46,337,7,96,1,4,22,46,190.8074557
201600644881,1,66,1757,2,0,1,1,1,66,33.720355088
201600644883,1,32,2764,5,0,2,3,17,32,19.964214844
201600644886,1,13,1163,8,96,1,1,3,13,233.81333506
201600644886,2,13,1163,8,0,1,1,3,13,233.81333506
201600644888,1,13,1163,9,0,1,1,3,13,316.2721501
201600644888,2,13,1163,9,96,1,1,3,13,316.2721501
201600644901,1,13,1163,9,0,1,1,3,13,316.2721501
201600644901,2,13,1163,9,0,1,1,3,13,316.2721501
201600644903,1,13,1163,7,0,1,1,3,13,261.38296132
201600644903,2,13,1163,7,0,1,1,3,13,261.38296132
201600644907,1,62,565,8,0,2,3,18,62,126.64479921
201600644926,1,46,337,6,96,1,4,22,46,59.69605321
201600644926,2,46,337,6,96,1,4,22,46,59.69605321
201600644929,1,66,1757,6,0,1,1,1,66,63.854230706
201600644929,2,66,1757,6,0,1,1,1,66,63.854230706
201600644930,1,46,337,9,96,1,4,22,46,190.36350382
201600644930,2,46,337,9,96,1,4,22,46,190.36350382
201600644937,1,35,2819,9,0,1,3,13,35,150.8784447
201600644937,2,35,2819,9,0,1,3,13,35,150.8784447
201600644947,1,25,2018,5,0,1,2,8,25,25.259551753
201600644953,1,46,337,10,92,1,4,22,46,292.62224233
201600644953,2,46,337,10,96,1,4,22,46,292.62224233
201600644958,1,62,565,6,0,2,3,18,62,46.854831849
201600644958,2,62,565,6,0,2,3,18,62,46.854831849
201600644966,1,62,565,9,0,2,3,18,62,153.68824955
201600644966,2,62,565,9,0,2,3,18,62,153.68824955
201600645025,1,32,2764,8,0,2,3,17,32,127.3611517
201600645032,1,27,892,9,96,1,2,6,27,140.5230697
201600645034,1,46,337,2,96,1,4,22,46,29.078645581
201600645044,1,35,2819,10,0,1,3,13,35,175.15441064
201600645044,2,35,2819,10,0,1,3,13,35,175.15441064
201600645047,1,35,2793,10,0,1,3,13,35,175.15441064
201600645056,1,35,2793,5,99,1,3,13,35,22.985213986
201600645067,1,46,337,8,96,1,4,22,46,161.03680271
201600645067,2,46,337,8,96,1,4,22,46,161.03680271
201600645078,1,60,232,6,0,1,4,21,60,111.52292502
201600645078,2,60,232,6,0,1,4,21,60,111.52292502
201600645089,1,35,2819,8,0,1,3,13,35,101.92762054
201600645089,2,35,2819,8,0,1,3,13,35,101.92762054
201600645089,3,35,2819,8,0,1,3,13,35,101.92762054
201600645096,1,35,2793,8,0,1,3,13,35,101.92762054
201600645105,1,66,1757,2,0,1,1,1,66,33.720355088
201600645126,1,46,337,6,96,1,4,22,46,59.69605321
201600645126,2,46,337,6,96,1,4,22,46,59.69605321
201600645133,1,25,2018,7,0,1,2,8,25,124.40030855
201600645135,1,35,2819,6,93,1,3,13,35,44.397390645
201600645135,2,35,2819,6,0,1,3,13,35,44.397390645
201600645141,1,46,337,5,96,1,4,22,46,33.825482594
201600645141,2,46,337,5,96,1,4,22,46,33.825482594
201600645162,1,46,337,10,10,1,4,22,46,292.62224233
201600645175,1,35,2819,9,0,1,3,13,35,150.8784447
201600645175,2,35,2819,9,0,1,3,13,35,150.8784447
201600645175,3,35,2819,9,0,1,3,13,35,150.8784447
201600645182,1,66,1757,4,0,1,1,1,66,20.336558303
201600645182,2,66,1757,4,0,1,1,1,66,20.336558303
201600645182,3,66,1757,4,0,1,1,1,66,20.336558303
201600645186,1,35,2793,10,99,1,3,13,35,175.15441064
201600645196,1,46,337,2,96,1,4,22,46,29.078645581
201600645198,1,32,2764,10,0,2,3,17,32,244.82902478
201600645198,2,32,2764,10,0,2,3,17,32,244.82902478
201600645199,1,62,618,9,0,2,3,18,62,153.68824954
201600645199,2,62,618,9,0,2,3,18,62,153.68824954
201600645201,1,25,2018,9,0,1,2,8,25,145.16552091
201600645201,2,25,2018,9,0,1,2,8,25,145.16552091
201600645209,1,46,337,2,96,1,4,22,46,29.078645581
201600645213,1,62,618,10,0,2,3,18,62,221.46093873
201600645213,2,62,618,10,99,2,3,18,62,221.46093873
201600645226,1,66,1750,6,0,1,1,1,66,63.854230705
201600645226,2,66,1750,6,0,1,1,1,66,63.854230705
201600645227,1,27,892,7,96,1,2,6,27,119.83077838
201600645228,1,35,2793,9,0,1,3,13,35,150.8784447
201600645228,2,35,2793,9,0,1,3,13,35,150.8784447
201600645245,1,35,2793,4,99,1,3,13,35,28.526138483
201600645258,1,46,337,8,96,1,4,22,46,161.03680271
201600645258,2,46,337,8,96,1,4,22,46,161.03680271
201600645267,1,25,2018,6,0,1,2,8,25,51.076027875
201600645273,1,32,2764,3,0,2,3,17,32,22.633869178
201600645286,1,62,618,7,0,2,3,18,62,124.403246
201600645286,2,62,618,7,0,2,3,18,62,124.403246
201600645292,1,35,2793,7,0,1,3,13,35,105.56520807
201600645292,2,35,2793,7,0,1,3,13,35,105.56520807
201600645319,1,35,2819,9,99,1,3,13,35,150.8784447
201600645319,2,35,2819,9,0,1,3,13,35,150.8784447
201600645319,3,35,2819,9,0,1,3,13,35,150.8784447
201600645331,1,62,618,8,0,2,3,18,62,126.64479921
201600645331,2,62,618,8,0,2,3,18,62,126.64479921
201600645338,1,27,892,5,99,1,2,6,27,24.56993937
201600645348,1,35,2819,6,0,1,3,13,35,44.397390645
201600645348,2,35,2819,6,9,1,3,13,35,44.397390645
201600645348,3,35,2819,6,0,1,3,13,35,44.397390645
201600645353,1,41,161,9,12,1,4,22,41,272.52183835
201600645353,2,41,161,9,0,1,4,22,41,272.52183835
201600645357,1,46,337,9,96,1,4,22,46,190.36350382
201600645365,1,46,337,2,96,1,4,22,46,29.078645581
201600645379,1,66,1766,2,17,1,1,1,66,33.720355088
201600645392,1,27,892,9,96,1,2,6,27,140.5230697
201600645392,2,27,892,9,96,1,2,6,27,140.5230697
201600645397,1,46,337,2,96,1,4,22,46,29.078645581
201600645411,1,60,232,9,99,1,4,21,60,323.56322855
201600645411,2,60,232,9,0,1,4,21,60,323.56322855
201600645415,1,41,161,3,99,1,4,22,41,49.150023317
201600645415,2,41,161,3,0,1,4,22,41,49.150023317
201600645422,1,67,1919,10,99,1,2,8,67,216.49883693
201600645428,1,27,877,10,96,1,2,6,27,208.5404179
201600645428,2,27,877,10,96,1,2,6,27,208.5404179
201600645428,3,27,877,10,96,1,2,6,27,208.5404179
201600645429,1,46,337,10,96,1,4,22,46,292.62224233
201600645429,2,46,337,10,96,1,4,22,46,292.62224233
201600645432,1,27,877,10,96,1,2,6,27,208.5404179
201600645432,2,27,877,10,96,1,2,6,27,208.5404179
201600645434,1,27,877,10,96,1,2,6,27,208.5404179
201600645434,2,27,877,10,96,1,2,6,27,208.5404179
201600645440,1,27,877,9,96,1,2,6,27,165.16286278
201600645440,2,27,877,9,96,1,2,6,27,165.16286278
201600645441,1,41,161,5,99,1,4,22,41,43.521885952
201600645443,1,35,2819,8,99,1,3,13,35,101.92762054
201600645443,2,35,2819,8,99,1,3,13,35,101.92762054
201600645448,1,27,877,9,96,1,2,6,27,165.16286278
201600645448,2,27,877,9,0,1,2,6,27,165.16286278
201600645465,1,27,905,9,96,1,2,6,27,140.52306969
201600645465,2,27,905,9,96,1,2,6,27,140.52306969
201600645479,1,27,905,10,0,1,2,6,27,208.5404179
201600645479,2,27,905,10,96,1,2,6,27,208.5404179
201600645481,1,27,905,6,96,1,2,6,27,62.126128929
201600645481,2,27,905,6,96,1,2,6,27,62.126128929
201600645486,1,27,905,8,0,1,2,6,27,137.27110719
201600645500,1,32,2764,5,0,2,3,17,32,10.213472285
201600645515,1,35,2819,10,0,1,3,13,35,175.15441064
201600645515,2,35,2819,10,0,1,3,13,35,175.15441064
201600645526,1,35,2819,9,0,1,3,13,35,150.8784447
201600645564,1,32,2764,8,5,2,3,17,32,127.3611517
201600645569,1,32,2764,9,0,2,3,17,32,180.72740417
201600645569,2,32,2764,9,0,2,3,17,32,180.72740417
201600645578,1,60,232,2,0,1,4,21,60,54.432709771
201600645582,1,41,161,8,99,1,4,22,41,234.2681056
201600645582,2,41,161,8,0,1,4,22,41,234.2681056
201600645583,1,32,2764,7,0,2,3,17,32,151.77592681
201600645583,2,32,2764,7,0,2,3,17,32,151.77592681
201600645587,1,32,2764,5,0,2,3,17,32,11.464338812
201600645616,1,32,2764,3,0,2,3,17,32,22.633869178
201600645616,2,32,2764,3,0,2,3,17,32,22.633869178
201600645621,1,32,2764,3,0,2,3,17,32,22.633869178
201600645621,2,32,2764,3,0,2,3,17,32,22.633869178
201600645657,1,32,2764,3,0,2,3,17,32,11.547668664
201600645667,1,32,2764,6,0,2,3,17,32,53.777201747
201600645686,1,56,206,2,99,1,4,20,206,99.7642174
201600645752,1,56,206,6,96,1,4,20,206,203.02664211
201600645752,2,56,206,6,0,1,4,20,206,203.02664211
201600645796,1,32,2764,3,0,2,3,17,32,25.405889167
201600645798,1,32,2764,10,0,2,3,17,32,244.82902478
201600645804,1,32,2764,5,0,2,3,17,32,19.964214844
201600645804,2,32,2764,5,0,2,3,17,32,19.964214844
201600645806,1,66,1764,6,17,1,1,1,66,63.854230704
201600645806,2,66,1764,6,17,1,1,1,66,63.854230704
201600645819,1,66,1763,2,0,1,1,1,66,33.720355088
201600645821,1,32,2764,7,0,2,3,17,32,151.77592681
201600645821,2,32,2764,7,0,2,3,17,32,151.77592681
201600645825,1,32,2764,5,0,2,3,17,32,19.964214844
201600645825,2,32,2764,5,0,2,3,17,32,19.964214844
201600645826,1,32,2764,5,99,2,3,17,32,19.964214844
201600645826,2,32,2764,5,0,2,3,17,32,19.964214844
201600645831,1,32,2764,6,0,2,3,17,32,53.777201747
201600645831,2,32,2764,6,0,2,3,17,32,53.777201747
201600645835,1,32,2764,4,0,2,3,17,32,21.147581132
201600645837,1,20,3013,6,0,2,4,25,20,57.446927872
201600645846,1,32,2764,7,0,2,3,17,32,151.77592681
201600645847,1,32,2764,9,0,2,3,17,32,180.72740417
201600645853,1,32,2764,10,0,2,3,17,32,244.82902478
201600645853,2,32,2764,10,0,2,3,17,32,244.82902478
201600645854,1,32,2764,4,0,2,3,17,32,21.147581132
201600645854,2,32,2764,4,0,2,3,17,32,21.147581132
201600645865,1,32,2802,7,14,2,3,17,32,151.77592681
201600645865,2,32,2802,7,0,2,3,17,32,151.77592681
201600645870,1,55,1088,6,93,2,3,17,55,123.47216129
201600645870,2,55,1088,6,93,2,3,17,55,123.47216129
201600645873,1,55,1056,9,99,2,3,17,55,146.09748544
201600645876,1,55,1056,9,93,2,3,17,55,146.09748544
201600645876,2,55,1056,9,0,2,3,17,55,146.09748544
201600645879,1,55,1069,6,93,2,3,17,55,49.317528977
201600645879,2,55,1069,6,0,2,3,17,55,49.317528977
201600645897,1,51,1098,6,0,1,3,10,51,57.786124035
201600645897,2,51,1098,6,0,1,3,10,51,57.786124035
201600645914,1,51,1098,3,99,1,3,10,51,29.623223173
201600645914,2,51,1098,3,96,1,3,10,51,29.623223173
201600645972,1,51,1098,6,99,1,3,10,51,57.786124035
201600645972,2,51,1098,6,96,1,3,10,51,57.786124035
201600645980,1,32,2802,10,0,2,3,17,32,244.82902479
201600645980,2,32,2802,10,0,2,3,17,32,244.82902479
201600645984,1,32,2802,9,0,2,3,17,32,180.72740417
201600645984,2,32,2802,9,12,2,3,17,32,180.72740417
